Place	Bib	Name	First name	Last name	Distance	Adjusted time	Time	Lap 1	Lap 2	Lap 3	Handicap	Difference	% Back	% Winning	% Average	% Median
1	172	Thiago CORDEIRO	Thiago	CORDEIRO	Full	1:18:54.9	1:23:54.9	15:31.9	41:33.0	26:50.1	-5:00.0	-	-	100%	8.59%	8.32%
2	102	Andrew COSTELLO	Andrew	COSTELLO	Full	58:29.1	1:25:06.1	33:22.6	29:29.2	22:14.3	-26:37.0	+1:11.2	+1.41%	98.61%	7.29%	7.02%
3	146	Jordan BIRTWISTLE	Jordan	BIRTWISTLE	Full	1:01:59.6	1:27:43.6	33:34.4	34:56.0	19:13.2	-25:44.0	+3:48.7	+4.54%	95.66%	4.43%	4.15%
4	84	Wendy WISE	Wendy	WISE	Full	1:07:36.6	1:27:57.6	30:48.6	31:42.8	25:26.2	-20:21.0	+4:02.7	+4.82%	95.40%	4.18%	3.90%
5	106	Timothy EADE	Timothy	EADE	Full	1:06:35.0	1:28:27.0	31:28.0	34:32.0	22:27.0	-21:52.0	+4:32.1	+5.40%	94.87%	3.65%	3.36%
6	11	Rob GILLIES	Rob	GILLIES	Full	37:48.5	1:28:38.5	3:55.6	43:24.6	41:18.3	-50:50.0	+4:43.6	+5.63%	94.67%	3.44%	3.15%
7	28	Selywn VAN WYK	Selynwn	VAN WKY	Full	55:02.3	1:28:59.3	41:36.4	27:33.5	19:49.4	-33:57.0	+5:04.4	+6.05%	94.30%	3.06%	2.78%
8	7	Alex GILKS	Alex	GILKS	Full	1:00:23.0	1:29:09.0	37:42.8	32:32.6	18:53.5	-28:46.0	+5:14.1	+6.24%	94.13%	2.88%	2.60%
9	114	Joe MOLLICA	Jo	MOLLICA	Full	1:14:48.3	1:29:19.3	30:05.5	32:23.7	26:50.1	-14:31.0	+5:24.4	+6.44%	93.95%	2.70%	2.41%
10	162	Peter Stowe	Peter	STOWE	Full	1:05:46.5	1:29:29.5	33:20.0	34:18.2	21:51.4	-23:43.0	+5:34.6	+6.65%	93.77%	2.51%	2.23%
11	72	Rob WORTH	Rob	WORTH	Full	1:00:46.4	1:29:37.4	38:55.6	29:46.5	20:55.3	-28:51.0	+5:42.5	+6.80%	93.63%	2.37%	2.08%
12	115	Ross SALMON	Ross	SALMON	Full	1:12:10.4	1:29:51.4	31:32.7	32:45.1	25:33.7	-17:41.0	+5:56.5	+7.08%	93.39%	2.11%	1.83%
13	82	Kara PEASE	Kara	PEASE	Full	1:01:36.0	1:29:56.0	38:10.2	42:06.3	23:27.7	-28:20.0	+6:01.1	+7.17%	93.31%	2.03%	1.74%
